Config Name, Config Desc., Terminator, Flash, Mode, Dout
SNM 10/11, MCS mode, 0, 0, 2, 1
Preset, Repeat, PWR POS1, PWR POS2, PWR POS3, CNT CORR
1000, 0, 1, 0, 0, 0

time,Channel 1
163.000001,5.00000
164.000001,9.00000
165.000001,7.00000
166.000001,5.00000
167.000001,4.00000
168.000001,10.00000
169.000001,6.00000
170.000001,9.00000
171.000001,4.00000
172.000001,7.00000
173.000001,15.00000
174.000001,6.00000
175.000001,11.00000
176.000001,7.00000
177.000001,8.00000
178.000001,8.00000
179.000001,6.00000
180.000001,8.00000
181.000001,6.00000
182.000001,5.00000
183.000001,7.00000
184.000001,14.00000
185.000001,9.00000
186.000001,7.00000
187.000001,7.00000
188.000001,7.00000
189.000001,3.00000
190.000001,8.00000
191.000001,9.00000
192.000001,8.00000
193.000001,8.00000
194.000001,12.00000
195.000001,6.00000
196.000001,2.00000
197.000001,5.00000
198.000001,4.00000
199.000001,5.00000
200.000001,5.00000
201.000001,9.00000
202.000001,8.00000
203.000001,3.00000
204.000001,12.00000
205.000001,8.00000
206.000001,13.00000
207.000001,11.00000
208.000001,6.00000
209.000001,12.00000
210.000001,10.00000
211.000001,14.00000
212.000001,21.00000
213.000001,22.00000
214.000001,18.00000
215.000001,22.00000
216.000001,40.00000
217.000001,53.00000
218.000001,45.00000
219.000001,78.00000
220.000001,70.00000
221.000001,92.00000
222.000001,92.00000
223.000001,110.00000
224.000001,137.00000
225.000001,135.00000
226.000001,168.00000
227.000001,223.00000
228.000001,305.00000
229.000001,338.00000
230.000001,365.00000
231.000001,405.00000
232.000001,426.00000
233.000001,495.00000
234.000001,516.00000
235.000001,579.00000
236.000001,650.00000
237.000001,851.00000
238.000001,1121.00000
239.000001,1382.00000
240.000001,1708.00000
241.000001,2147.00000
242.000001,2548.00000
243.000001,3559.00000
244.000001,3861.00000
245.000001,5091.00000
246.000001,5866.00000
247.000001,6762.00000
248.000001,8110.00000
249.000001,9742.00000
250.000000,11539.00000
251.000001,12962.00000
252.000001,14428.00000
253.000001,16223.00000
254.000001,16544.00000
255.000001,17781.00000
256.000001,18944.00000
257.000001,18852.00000
258.000001,19657.00000
259.000001,19235.00000
260.000000,18724.00000
261.000001,19126.00000
262.000001,20607.00000
263.000001,23251.00000
264.000001,23691.00000
265.000001,23697.00000
266.000000,23788.00000
267.000001,21637.00000
268.000000,21257.00000
269.000001,21205.00000
270.000001,21450.00000
271.000001,21374.00000
272.000001,21412.00000
273.000000,21346.00000
274.000001,21181.00000
275.000001,20998.00000
276.000001,20938.00000
277.000001,21040.00000
278.000001,21126.00000
279.000000,21132.00000
280.000001,21206.00000
281.000001,21039.00000
282.000001,20941.00000
283.000001,21220.00000
284.000001,21056.00000
285.000001,21176.00000
286.000001,21352.00000
287.000001,21210.00000
288.000001,21235.00000
289.000000,21260.00000
290.000001,21407.00000
291.000001,21090.00000
292.000001,21160.00000
293.000001,21259.00000
294.000001,21378.00000
295.000001,21429.00000
296.000000,21168.00000
297.000000,21442.00000
298.000001,21026.00000
299.000001,21179.00000
300.000001,21137.00000
301.000001,21242.00000
302.000001,21391.00000
303.000001,21160.00000
304.000001,21228.00000
305.000001,21025.00000
306.000001,21240.00000
307.000001,21099.00000
308.000001,20994.00000
309.000001,21237.00000
310.000001,21473.00000
311.000001,21026.00000
312.000000,21693.00000
313.000001,21023.00000
314.000001,21169.00000
315.000001,20919.00000
316.000001,21182.00000
317.000001,21333.00000
318.000001,21334.00000
319.000001,21402.00000
320.000000,21346.00000
321.000001,21253.00000
322.000000,21308.00000
323.000001,20994.00000
324.000001,21259.00000
325.000001,20917.00000
326.000001,21084.00000
327.000000,20989.00000
328.000001,21023.00000
329.000001,21018.00000
330.000001,21191.00000
331.000001,20948.00000
332.000000,21361.00000
333.000000,21202.00000
334.000001,20983.00000
335.000000,20900.00000
336.000000,20381.00000
337.000001,20013.00000
338.000000,19361.00000
339.000001,18770.00000
340.000001,18348.00000
341.000000,17560.00000
342.000001,17303.00000
343.000000,16635.00000
344.000001,16011.00000
345.000001,15719.00000
346.000000,15289.00000
347.000001,14758.00000
348.000000,14240.00000
349.000001,13585.00000
350.000000,13300.00000
351.000001,12639.00000
352.000001,12019.00000
353.000000,11651.00000
354.000001,11410.00000
355.000000,11030.00000
356.000001,10449.00000
357.000001,10284.00000
358.000000,9813.00000
359.000001,9356.00000
360.000001,8939.00000
361.000001,8550.00000
362.000001,8436.00000
363.000001,8329.00000
364.000001,7740.00000
365.000001,7691.00000
366.000001,7076.00000
367.000001,7002.00000
368.000000,6622.00000
369.000001,6516.00000
370.000001,6354.00000
371.000000,6010.00000
372.000001,5743.00000
373.000000,5616.00000
374.000001,5365.00000
375.000001,5180.00000
376.000000,5020.00000
377.000001,4955.00000
378.000000,4844.00000
379.000000,4595.00000
380.000001,4378.00000
381.000001,4372.00000
382.000001,4261.00000
383.000000,4012.00000
384.000000,3868.00000
385.000001,3757.00000
386.000000,3681.00000
387.000001,3582.00000
388.000001,3505.00000
389.000000,3445.00000
390.000001,3291.00000
391.000000,3190.00000
392.000001,3096.00000
393.000001,3074.00000
394.000001,2961.00000
395.000001,2855.00000
396.000001,2863.00000
397.000000,2713.00000
398.000001,2712.00000
399.000000,2603.00000
400.000001,2558.00000
401.000001,2420.00000
402.000001,2484.00000
403.000000,2375.00000
404.000001,2285.00000
405.000000,2256.00000
406.000001,2306.00000
407.000001,2197.00000
408.000000,2124.00000
409.000001,2016.00000
410.000000,2019.00000
411.000000,1992.00000
412.000001,1937.00000
413.000001,1855.00000
414.000000,1837.00000
415.000001,1777.00000
416.000000,1826.00000
417.000001,1796.00000
418.000000,1538.00000
419.000001,1648.00000
420.000001,1684.00000
421.000000,1590.00000
422.000001,1533.00000
423.000001,1519.00000
424.000000,1515.00000
425.000001,1489.00000
426.000001,1539.00000
427.000000,1493.00000
428.000001,1435.00000
429.000001,1398.00000
430.000001,1345.00000
431.000001,1274.00000
432.000000,1280.00000
433.000001,1763.00000
434.000001,2249.00000
435.000001,2342.00000
436.000001,2292.00000
437.000001,2334.00000
438.000001,2473.00000
439.000001,2490.00000
440.000001,2465.00000
441.000001,2458.00000
442.000000,2483.00000
443.000001,2458.00000
444.000001,2399.00000
445.000001,2479.00000
446.000001,2549.00000
447.000001,2593.00000
448.000001,2438.00000
449.000001,2493.00000
450.000001,2537.00000
451.000001,2466.00000
452.000000,2508.00000
453.000001,2425.00000
454.000001,2483.00000
455.000000,2550.00000
456.000001,2415.00000
457.000000,2445.00000
458.000000,2477.00000
459.000001,2381.00000
460.000000,2388.00000
461.000001,2390.00000
462.000001,2433.00000
463.000001,2484.00000
464.000001,2430.00000
465.000000,2441.00000
466.000001,2368.00000
467.000000,2503.00000
468.000000,2394.00000
469.000001,2378.00000
470.000000,2293.00000
471.000001,2301.00000
472.000000,2323.00000
473.000001,2442.00000
474.000001,2400.00000
475.000001,2373.00000
476.000001,2255.00000
477.000001,2262.00000
478.000000,2268.00000
479.000001,2309.00000
480.000000,2287.00000
481.000000,2292.00000
482.000001,2350.00000
483.000000,2251.00000
484.000001,2274.00000
485.000000,2281.00000
486.000000,2315.00000
487.000001,2203.00000
488.000000,2292.00000
489.000001,2321.00000
490.000000,2169.00000
491.000001,2290.00000
492.000001,2319.00000
493.000001,2295.00000
494.000001,2179.00000
495.000001,2266.00000
496.000000,2276.00000
497.000001,2170.00000
498.000000,2244.00000
499.000001,2283.00000
500.000000,2231.00000
501.000001,2254.00000
502.000001,2252.00000
503.000000,2267.00000
504.000001,2175.00000
505.000001,2170.00000
506.000001,2098.00000
507.000001,2244.00000
508.000001,2210.00000
509.000001,2198.00000
510.000001,2208.00000
511.000001,2195.00000
512.000001,2125.00000
513.000000,2277.00000
514.000001,2242.00000
515.000001,2094.00000
516.000001,2242.00000
517.000001,2145.00000
518.000000,2264.00000
519.000001,2101.00000
520.000001,2202.00000
521.000001,2182.00000
522.000001,2265.00000
523.000001,2234.00000
524.000001,2182.00000
525.000001,2141.00000
526.000001,2138.00000
527.000001,2230.00000
528.000001,2146.00000
529.000001,2257.00000
530.000001,2143.00000
531.000000,2052.00000
532.000001,2196.00000
533.000000,2155.00000
534.000001,2022.00000
535.000001,2098.00000
536.000001,2106.00000
537.000001,2139.00000
538.000001,2133.00000
539.000001,2063.00000
540.000001,2176.00000
541.000001,2118.00000
542.000001,2150.00000
543.000000,2171.00000
544.000000,2063.00000
545.000001,2078.00000
546.000000,2084.00000
547.000001,2132.00000
548.000001,2067.00000
549.000001,2081.00000
550.000001,2072.00000
551.000000,2159.00000
552.000000,2074.00000
553.000001,1996.00000
554.000000,2147.00000
555.000001,2126.00000
556.000000,2105.00000
557.000001,2153.00000
558.000001,2143.00000
559.000001,2145.00000
560.000001,2025.00000
561.000001,2149.00000
562.000001,2009.00000
563.000001,2081.00000
564.000000,2077.00000
565.000001,2093.00000
566.000000,2087.00000
567.000001,2120.00000
568.000001,2033.00000
569.000000,2031.00000
570.000001,2128.00000
571.000001,2094.00000
572.000000,2124.00000
573.000001,2083.00000
574.000001,2075.00000
575.000001,2001.00000
576.000000,2104.00000
577.000000,2099.00000
578.000001,2092.00000
579.000001,2044.00000
580.000001,2044.00000
581.000001,2022.00000
582.000001,1941.00000
583.000000,2095.00000
584.000001,2066.00000
585.000001,1982.00000
586.000001,2103.00000
587.000001,2151.00000
588.000001,2118.00000
589.000001,2001.00000
590.000000,2053.00000
591.000001,2114.00000
592.000000,2086.00000
593.000000,2080.00000
594.000001,2069.00000
595.000000,2054.00000
596.000001,2143.00000
597.000000,2051.00000
598.000000,1974.00000
599.000001,2029.00000
600.000000,2077.00000
601.000001,1990.00000
602.000001,1986.00000
603.000001,2090.00000
604.000001,2055.00000
605.000001,1997.00000
606.000001,2136.00000
607.000001,1993.00000
608.000001,2072.00000
609.000001,2000.00000
610.000000,2049.00000
611.000001,2011.00000
612.000001,2096.00000
613.000001,2083.00000
614.000001,1990.00000
615.000000,2090.00000
616.000001,2008.00000
617.000001,2026.00000
618.000000,2067.00000
619.000001,2002.00000
620.000001,2088.00000
621.000001,1993.00000
622.000001,1956.00000
623.000000,2105.00000
624.000001,2088.00000
625.000000,2038.00000
626.000001,2099.00000
627.000000,2047.00000
628.000000,2003.00000
629.000001,2004.00000
630.000001,2007.00000
631.000001,2004.00000
632.000001,2004.00000
633.000000,2046.00000
634.000001,2068.00000
635.000001,2041.00000
636.000001,2065.00000
637.000001,2095.00000
638.000000,2098.00000
639.000001,1963.00000
640.000001,2051.00000
641.000001,2050.00000
642.000001,2088.00000
643.000001,2063.00000
644.000000,1950.00000
645.000001,2071.00000
646.000001,2072.00000
647.000001,2077.00000
648.000001,1934.00000
649.000001,2065.00000
650.000001,2001.00000
651.000001,2067.00000
652.000001,2000.00000
653.000001,1974.00000
654.000001,2024.00000
655.000001,1942.00000
656.000000,2042.00000
657.000001,1964.00000
658.000001,2019.00000
659.000001,2015.00000
660.000001,2092.00000
661.000000,2005.00000
662.000001,1966.00000
663.000001,2043.00000
664.000000,1978.00000
665.000001,2071.00000
666.000000,1922.00000
667.000001,2048.00000
668.000001,1942.00000
669.000001,2007.00000
670.000001,1958.00000
671.000001,2056.00000
672.000001,1988.00000
673.000001,1988.00000
674.000001,2079.00000
675.000001,2040.00000
676.000000,1983.00000
677.000000,2039.00000
678.000001,1994.00000
679.000000,2016.00000
680.000001,2023.00000
681.000001,2097.00000
682.000000,2028.00000
683.000001,1990.00000
684.000000,2064.00000
685.000001,2031.00000
686.000001,1990.00000
687.000001,1999.00000
688.000000,1952.00000
689.000001,1958.00000
690.000000,1954.00000
691.000001,2071.00000
692.000001,1934.00000
693.000000,2030.00000
694.000001,2097.00000
695.000001,2048.00000
696.000001,2073.00000
697.000001,1945.00000
698.000001,1946.00000
699.000001,1909.00000
700.000001,2065.00000
701.000001,2076.00000
702.000001,2048.00000
703.000001,2004.00000
704.000001,1957.00000
705.000001,2064.00000
706.000001,2096.00000
707.000001,1931.00000
708.000000,1985.00000
709.000001,1972.00000
710.000000,2128.00000
711.000001,1924.00000
712.000001,1942.00000
713.000000,2023.00000
714.000001,2051.00000
715.000000,1967.00000
716.000001,2004.00000
717.000001,2046.00000
718.000001,2029.00000
719.000001,1938.00000
720.000000,1995.00000
721.000001,2014.00000
722.000001,1967.00000
723.000000,1941.00000
724.000001,2026.00000
725.000000,1920.00000
726.000001,1996.00000
727.000001,1935.00000
728.000001,1910.00000
729.000001,1896.00000
730.000001,2075.00000
731.000001,2071.00000
732.000001,1959.00000
733.000001,1894.00000
734.000001,2023.00000
735.000000,1951.00000
736.000001,1945.00000
737.000001,2000.00000
738.000001,2019.00000
739.000001,1943.00000
740.000000,1974.00000
741.000001,1956.00000
742.000001,1918.00000
743.000001,2037.00000
744.000001,2006.00000
745.000000,1883.00000
746.000001,1958.00000
747.000000,1987.00000
748.000001,1913.00000
749.000001,1924.00000
750.000000,1976.00000
751.000001,2111.00000
752.000000,1968.00000
753.000000,1987.00000
754.000001,2036.00000
755.000000,1961.00000
756.000001,1982.00000
757.000001,1992.00000
758.000001,1924.00000
759.000001,1979.00000
760.000001,1985.00000
761.000001,2057.00000
762.000001,2040.00000
763.000001,1934.00000
764.000001,2024.00000
765.000001,1979.00000
766.000001,2060.00000
767.000001,2059.00000
768.000001,2016.00000
769.000000,2017.00000
770.000001,1927.00000
771.000001,2065.00000
772.000001,1945.00000
773.000001,2012.00000
774.000000,1946.00000
775.000001,2023.00000
776.000001,1940.00000
777.000000,1972.00000
778.000001,1954.00000
779.000000,1969.00000
780.000001,1940.00000
781.000001,1930.00000
782.000001,2006.00000
783.000001,1971.00000
784.000001,2099.00000
785.000001,1989.00000
786.000001,1897.00000
787.000001,1981.00000
788.000001,1877.00000
789.000001,2018.00000
790.000001,2032.00000
791.000000,1982.00000
792.000001,1940.00000
793.000001,2013.00000
794.000001,1941.00000
795.000001,1873.00000
796.000001,1975.00000
797.000000,2010.00000
798.000001,2033.00000
799.000001,2024.00000
800.000001,2070.00000
801.000001,1962.00000
802.000000,2108.00000
803.000000,1959.00000
804.000001,1977.00000
805.000000,2050.00000
806.000001,2016.00000
807.000001,2089.00000
808.000000,1996.00000
809.000001,1996.00000
810.000001,2010.00000
811.000001,1952.00000
812.000001,2004.00000
813.000001,1954.00000
814.000001,2009.00000
815.000000,1970.00000
816.000000,2015.00000
817.000001,1994.00000
818.000000,1974.00000
819.000001,1923.00000
820.000001,2046.00000
821.000001,1932.00000
822.000001,1973.00000
823.000000,2010.00000
824.000001,2013.00000
825.000000,2047.00000
826.000000,1993.00000
827.000001,1983.00000
828.000001,2011.00000
829.000000,1995.00000
830.000001,2076.00000
831.000000,1978.00000
832.000001,2001.00000
833.000000,2089.00000
834.000001,2000.00000
835.000001,2027.00000
836.000001,2063.00000
837.000001,1985.00000
838.000001,1906.00000
839.000001,2039.00000
840.000001,1958.00000
841.000000,2006.00000
842.000001,1987.00000
843.000001,2075.00000
844.000001,1945.00000
845.000001,2048.00000
846.000001,1908.00000
847.000000,2010.00000
848.000001,1991.00000
849.000001,2034.00000
850.000001,1946.00000
851.000001,1937.00000
852.000000,2032.00000
853.000000,1975.00000
854.000001,1937.00000
855.000000,1963.00000
856.000001,2048.00000
857.000001,1976.00000
858.000001,2016.00000
859.000001,2054.00000
860.000000,1999.00000
861.000001,1877.00000
862.000001,1991.00000
863.000001,2049.00000
864.000001,1974.00000
865.000001,1915.00000
866.000000,1913.00000
867.000001,1943.00000
868.000000,2086.00000
869.000001,1881.00000
870.000001,1928.00000
871.000001,1988.00000
872.000001,2009.00000
873.000000,2025.00000
874.000000,1993.00000
875.000001,2112.00000
876.000000,2019.00000
877.000001,2082.00000
878.000001,2007.00000
879.000001,1955.00000
880.000001,2048.00000
881.000001,1984.00000
882.000001,1976.00000
883.000000,2032.00000
884.000001,2094.00000
885.000001,2125.00000
886.000001,1893.00000
887.000001,2093.00000
888.000000,1979.00000
889.000001,1964.00000
890.000001,2059.00000
891.000001,2005.00000
892.000001,1998.00000
893.000001,2052.00000
894.000001,2016.00000
895.000001,2066.00000
896.000001,2043.00000
897.000000,1970.00000
898.000001,2009.00000
899.000001,1955.00000
900.000001,2056.00000
901.000001,1961.00000
902.000000,2067.00000
903.000001,2022.00000
904.000000,2079.00000
905.000001,2007.00000
906.000001,2044.00000
907.000000,2020.00000
908.000000,2104.00000
909.000001,2112.00000
910.000001,2096.00000
911.000000,2040.00000
912.000001,2012.00000
913.000000,2064.00000
914.000001,1987.00000
915.000000,2092.00000
916.000000,1968.00000
917.000001,2034.00000
918.000000,2023.00000
919.000001,1995.00000
920.000000,1956.00000
921.000001,1959.00000
922.000001,2097.00000
923.000000,1981.00000
924.000001,2027.00000
925.000001,2094.00000
926.000001,2061.00000
927.000001,2070.00000
928.000001,2106.00000
929.000001,2054.00000
930.000000,2058.00000
931.000000,2025.00000
932.000001,2006.00000
933.000001,2032.00000
934.000001,2076.00000
935.000000,2041.00000
936.000000,2020.00000
937.000001,2031.00000
938.000001,2048.00000
939.000001,2077.00000
940.000001,2042.00000
941.000000,2100.00000
942.000001,1986.00000
943.000000,2035.00000
944.000000,2017.00000
945.000001,2035.00000
946.000000,2015.00000
947.000001,2021.00000
948.000001,2068.00000
949.000001,2045.00000
950.000001,2027.00000
951.000000,2040.00000
952.000001,2093.00000
953.000000,2121.00000
954.000000,2070.00000
955.000001,1979.00000
956.000001,2041.00000
957.000001,2094.00000
958.000000,2055.00000
959.000000,2023.00000
960.000001,2014.00000
961.000000,2019.00000
962.000001,2035.00000
963.000001,2089.00000
964.000000,2098.00000
965.000000,2048.00000
966.000001,2115.00000
967.000000,1978.00000
968.000001,2068.00000
969.000000,1963.00000
970.000001,2003.00000
971.000001,2084.00000
972.000000,1980.00000
973.000001,2113.00000
974.000001,2018.00000
975.000001,1979.00000
976.000000,2024.00000
977.000001,2046.00000
978.000000,2136.00000
979.000001,2014.00000
980.000001,2075.00000
981.000001,2032.00000
982.000001,2067.00000
983.000000,2078.00000
984.000001,2171.00000
985.000000,2013.00000
986.000000,1999.00000
987.000001,1929.00000
988.000000,2056.00000
989.000000,2056.00000
990.000001,2092.00000
991.000000,1934.00000
992.000001,2071.00000
993.000000,2133.00000
994.000001,2120.00000
995.000001,2097.00000
996.000000,2138.00000
997.000000,2072.00000
998.000001,2191.00000
999.000001,2077.00000
1000.000001,2066.00000
1001.000000,2049.00000
1002.000000,2095.00000
1003.000001,2055.00000
1004.000000,2134.00000
1005.000001,2058.00000
1006.000001,2015.00000
1007.000000,1974.00000
1008.000001,1959.00000
1009.000000,2006.00000
1010.000000,1982.00000
1011.000001,1928.00000
1012.000000,2091.00000
1013.000001,2063.00000
1014.000001,2034.00000
1015.000000,2044.00000
1016.000001,2043.00000
1017.000001,1981.00000
1018.000001,2022.00000
1019.000001,2067.00000
1020.000000,1973.00000
1021.000001,2099.00000
1022.000000,2047.00000
1023.000001,2057.00000
1024.000001,1989.00000
1025.000000,2084.00000
1026.000000,2109.00000
1027.000001,2062.00000
1028.000001,2043.00000
1029.000001,2082.00000
1030.000001,1992.00000
1031.000000,2015.00000
1032.000001,2051.00000
1033.000001,2122.00000
1034.000001,2107.00000
1035.000001,1958.00000
1036.000001,2079.00000
1037.000001,2106.00000
1038.000000,2048.00000
1039.000000,2101.00000
1040.000001,2096.00000
1041.000000,2027.00000
1042.000001,2046.00000
1043.000001,2095.00000
1044.000001,1996.00000
1045.000001,2019.00000
1046.000000,2047.00000
1047.000001,1996.00000
1048.000000,2062.00000
1049.000000,2070.00000
1050.000001,2002.00000
1051.000001,2005.00000
1052.000000,2032.00000
1053.000001,2022.00000
1054.000000,2074.00000
1055.000001,1995.00000
1056.000001,1967.00000
1057.000001,2058.00000
1058.000001,2041.00000
1059.000001,2040.00000
1060.000001,1959.00000
1061.000000,2000.00000
1062.000001,2035.00000
1063.000001,2012.00000
1064.000000,2044.00000
1065.000001,2056.00000
1066.000001,1973.00000
1067.000000,2060.00000
1068.000001,2016.00000
1069.000001,2134.00000
1070.000001,2006.00000
1071.000001,2001.00000
1072.000000,2060.00000
1073.000001,2062.00000
1074.000000,2016.00000
1075.000000,2084.00000
1076.000001,1953.00000
1077.000000,2044.00000
1078.000001,2051.00000
1079.000001,1982.00000
1080.000001,2106.00000
1081.000001,2005.00000
1082.000000,2034.00000
1083.000001,2028.00000
1084.000000,2018.00000
1085.000000,2031.00000
1086.000001,2001.00000
1087.000000,2046.00000
1088.000001,2069.00000
1089.000001,2076.00000
1090.000001,2035.00000
1091.000001,2045.00000
1092.000001,1966.00000
1093.000001,2014.00000
1094.000001,2063.00000
1095.000000,2105.00000
1096.000000,2100.00000
1097.000001,2107.00000
1098.000000,2019.00000
1099.000000,2055.00000
1100.000001,1991.00000
1101.000001,2018.00000
1102.000001,2041.00000
1103.000000,1988.00000
1104.000000,2081.00000
1105.000001,1998.00000
1106.000001,2030.00000
1107.000001,2119.00000
1108.000001,2067.00000
1109.000000,2064.00000
1110.000001,1984.00000
1111.000000,2027.00000
1112.000000,1956.00000
1113.000001,1979.00000
1114.000001,2032.00000
1115.000001,2145.00000
1116.000001,2141.00000
1117.000000,2078.00000
1118.000001,2022.00000
1119.000000,2048.00000
1120.000001,2079.00000
1121.000001,2128.00000
1122.000000,2042.00000
1123.000001,2078.00000
1124.000001,2058.00000
1125.000001,1968.00000
1126.000000,2039.00000
1127.000001,2032.00000
1128.000000,2003.00000
1129.000000,2010.00000
1130.000001,1966.00000
1131.000000,2048.00000
1132.000001,2044.00000
1133.000000,2086.00000
1134.000000,2045.00000
1135.000001,2124.00000
1136.000000,2081.00000
1137.000000,2064.00000
1138.000001,2023.00000
1139.000000,2156.00000
1140.000001,2013.00000
1141.000000,2065.00000
1142.000000,2092.00000
1143.000001,2112.00000
1144.000000,2026.00000
1145.000000,1986.00000
1146.000001,2014.00000
1147.000000,2011.00000
1148.000000,1981.00000
1149.000001,2076.00000
1150.000000,2136.00000
1151.000000,2006.00000
1152.000001,2057.00000
1153.000001,1976.00000
1154.000001,2001.00000
1155.000000,2072.00000
1156.000001,2051.00000
1157.000001,2113.00000
1158.000000,2011.00000
1159.000001,2043.00000
1160.000001,2064.00000
1161.000000,2009.00000
1162.000001,2096.00000
1163.000001,2080.00000
1164.000000,2045.00000
1165.000001,2046.00000
1166.000000,2038.00000
1167.000000,2007.00000
1168.000001,1976.00000
1169.000000,1981.00000
1170.000001,2049.00000
1171.000000,2051.00000
1172.000000,2004.00000
1173.000001,2082.00000
1174.000001,2103.00000
1175.000000,2032.00000
1176.000001,2040.00000
1177.000000,2088.00000
1178.000001,2045.00000
1179.000000,2092.00000
1180.000000,2167.00000
1181.000001,2082.00000
1182.000001,2096.00000
1183.000001,2092.00000
1184.000000,2020.00000
1185.000000,2091.00000
1186.000001,2041.00000
1187.000000,2076.00000
1188.000001,2069.00000
1189.000001,2004.00000
1190.000000,2123.00000
1191.000001,2120.00000
1192.000000,1965.00000
1193.000001,2046.00000
1194.000000,1971.00000
1195.000001,2061.00000
1196.000001,2023.00000
1197.000000,1972.00000
1198.000001,2068.00000
1199.000001,2082.00000
1200.000001,2049.00000
1201.000001,2010.00000
1202.000001,2112.00000
1203.000000,2043.00000
1204.000000,2102.00000
1205.000001,2075.00000
1206.000000,2066.00000
1207.000000,1978.00000
1208.000001,2062.00000
1209.000000,2080.00000
1210.000001,2124.00000
1211.000000,2153.00000
1212.000000,2101.00000
1213.000001,2030.00000
1214.000000,2003.00000
1215.000001,2013.00000
1216.000000,2083.00000
1217.000000,2064.00000
1218.000001,2081.00000
1219.000000,2052.00000
1220.000000,1989.00000
1221.000001,2084.00000
1222.000000,1962.00000
1223.000001,2102.00000
1224.000000,2012.00000
1225.000001,2089.00000
1226.000001,1991.00000
1227.000000,2073.00000
1228.000000,2013.00000
1229.000001,2069.00000
1230.000000,2109.00000
1231.000000,2039.00000
1232.000001,1963.00000
1233.000000,2040.00000
1234.000001,2003.00000
1235.000000,2033.00000
1236.000000,2083.00000
1237.000001,2057.00000
1238.000000,2065.00000
1239.000001,2120.00000
1240.000000,2070.00000
1241.000000,2093.00000
1242.000001,2041.00000
1243.000000,1986.00000
1244.000001,2057.00000
1245.000000,2093.00000
1246.000001,2070.00000
1247.000000,2006.00000
1248.000001,2147.00000
1249.000001,2087.00000
1250.000001,2035.00000
1251.000001,2033.00000
1252.000001,2022.00000
1253.000000,2027.00000
1254.000000,2057.00000
1255.000001,1993.00000
1256.000000,1984.00000
1257.000000,2009.00000
1258.000001,1995.00000
1259.000000,2166.00000
1260.000001,2062.00000
1261.000001,2023.00000
1262.000000,2030.00000
1263.000001,2036.00000
1264.000001,2116.00000
1265.000000,2086.00000
1266.000000,2083.00000
1267.000001,1928.00000
1268.000000,2147.00000
1269.000000,2093.00000
1270.000001,1994.00000
1271.000000,2093.00000
1272.000001,2041.00000
1273.000000,2016.00000
1274.000000,2080.00000
1275.000001,1996.00000
1276.000000,2016.00000
1277.000001,1981.00000
1278.000001,1924.00000
1279.000001,2026.00000
1280.000001,2005.00000
1281.000000,2069.00000
1282.000000,1988.00000
1283.000001,2049.00000
1284.000001,2061.00000
1285.000001,2027.00000
1286.000000,2124.00000
1287.000001,2066.00000
1288.000001,2110.00000
1289.000001,2065.00000
1290.000001,2011.00000
1291.000001,2042.00000
1292.000001,2066.00000
1293.000001,2017.00000
1294.000001,2029.00000
1295.000000,2110.00000
1296.000001,1982.00000
1297.000001,1993.00000
1298.000001,2056.00000
1299.000001,2041.00000
1300.000001,2066.00000
1301.000001,2062.00000
1302.000000,2051.00000
1303.000001,2097.00000
1304.000000,2040.00000
1305.000000,1997.00000
1306.000001,2088.00000
1307.000001,2069.00000
1308.000000,2032.00000
1309.000001,2016.00000
1310.000000,2098.00000
1311.000001,2095.00000
1312.000001,2039.00000
1313.000001,2128.00000
1314.000001,2011.00000
1315.000001,2010.00000
1316.000000,2034.00000
1317.000001,1991.00000
1318.000000,2133.00000
1319.000001,2013.00000
1320.000001,1994.00000
1321.000000,2037.00000
1322.000000,2029.00000
1323.000001,2084.00000
1324.000000,2012.00000
1325.000001,1958.00000
1326.000000,2089.00000
1327.000001,2101.00000
1328.000001,2084.00000
1329.000000,2131.00000
1330.000001,2013.00000
1331.000000,2116.00000
1332.000000,1923.00000
1333.000001,2029.00000
1334.000001,1987.00000
1335.000001,2018.00000
1336.000000,1961.00000
1337.000001,1980.00000
1338.000001,2064.00000
1339.000001,2047.00000
1340.000001,2079.00000
1341.000001,2071.00000
1342.000001,2001.00000
1343.000000,2079.00000
1344.000001,2007.00000
1345.000000,1983.00000
1346.000001,2061.00000
1347.000001,2017.00000
1348.000001,1988.00000
1349.000001,2137.00000
1350.000001,1973.00000
1351.000001,2068.00000
1352.000000,2101.00000
1353.000001,1980.00000
1354.000001,2033.00000
1355.000001,2066.00000
1356.000001,2090.00000
1357.000001,2033.00000
1358.000001,2089.00000
1359.000001,2070.00000
1360.000001,2015.00000
1361.000001,2025.00000
1362.000000,2134.00000
1363.000001,2150.00000
1364.000001,2076.00000
1365.000000,2093.00000
1366.000000,2071.00000
1367.000001,2010.00000
1368.000000,2050.00000
1369.000001,2035.00000
1370.000001,2014.00000
1371.000000,2046.00000
1372.000001,2125.00000
1373.000001,2111.00000
1374.000001,2080.00000
1375.000001,2027.00000
1376.000000,2135.00000
1377.000000,2014.00000
1378.000001,2032.00000
1379.000001,2082.00000
1380.000001,2073.00000
1381.000001,2102.00000
1382.000001,2001.00000
1383.000001,2042.00000
1384.000001,2104.00000
1385.000000,2029.00000
1386.000000,2043.00000
1387.000001,2050.00000
1388.000000,2017.00000
1389.000001,1987.00000
1390.000000,2085.00000
1391.000000,2117.00000
1392.000001,2033.00000
1393.000001,2074.00000
1394.000001,2108.00000
